"","locID","upDist","pid","netID","rid","ratio","shreve","addfunccol","Sim_Values","level","tss","t","tss0","ind","y_obs"
"5754",5,23.0868974979216,15085,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.5196434619723,755,18.2282801396423,0,17.5196434619723
"6754",6,32.755928357053,15086,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,15.16324603755,755,14.7231605149833,0,15.16324603755
"7754",7,25.8923229741315,15087,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.2073261383638,755,15.2351506939731,0,15.2073261383638
"8754",8,15.2738238193213,15088,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.8880647481281,755,17.8743556139608,0,17.8880647481281
"9754",9,23.9638140688247,15089,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.812596925294,755,16.3896841830816,0,15.812596925294
"10754",10,8.95060600625836,15090,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.4464922583755,755,17.0980210095196,0,16.4464922583755
"111145",11,21.8639637150567,15091,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.2023709412518,755,15.4764763411491,0,15.2023709412518
"12815",12,31.4837774451569,15092,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.7396702614416,755,15.2778828820633,0,14.7396702614416
"13757",13,31.0521818563729,15093,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.9936031077942,755,19.0040140851435,0,18.9936031077942
"14754",14,28.8045830294847,15094,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.9227398881832,755,15.651770944247,0,15.9227398881832
"15754",15,21.2029388346528,15095,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.6804990123968,755,15.1326029929492,0,15.6804990123968
"16754",16,30.3516161996177,15096,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.1253345126571,755,16.5057819660179,0,16.1253345126571
"17754",17,30.2702846378246,15097,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,12.9955792334858,755,13.5453392710889,0,12.9955792334858
"18754",18,29.022136351376,15098,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.8571697822429,755,16.1117144903466,0,16.8571697822429
"19754",19,30.3823424493467,15099,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.3150715527084,755,15.2113274810102,0,14.3150715527084
"20754",20,31.6720102016959,15100,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.3704895850722,755,16.4734149993366,0,16.3704895850722
"12816",1,29.471736440136,15101,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,17.0869815802564,756,16.3630459376009,0,17.0869815802564
"2755",2,30.737124231642,15102,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.1286481247483,756,16.6264788335064,0,16.1286481247483
"3755",3,22.0627651612401,15103,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,17.0663956695121,756,16.057433804293,0,17.0663956695121
"4755",4,23.2209336512328,15104,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.4373633740891,756,16.8101250183347,0,16.4373633740891
"5755",5,23.0868974979216,15105,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.2807104682657,756,18.2282801396423,0,18.2807104682657
"6755",6,32.755928357053,15106,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.0549683523772,756,14.7231605149833,0,14.0549683523772
"7755",7,25.8923229741315,15107,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.4720263525231,756,15.2351506939731,0,16.4720263525231
"8755",8,15.2738238193213,15108,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.6448323636959,756,17.8743556139608,0,17.6448323636959
"9755",9,23.9638140688247,15109,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.2197776260326,756,16.3896841830816,0,15.2197776260326
"10755",10,8.95060600625836,15110,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.0308998786256,756,17.0980210095196,0,17.0308998786256
"111146",11,21.8639637150567,15111,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.9170202747159,756,15.4764763411491,0,15.9170202747159
"12817",12,31.4837774451569,15112,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.513679756047,756,15.2778828820633,0,15.513679756047
"13758",13,31.0521818563729,15113,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.0725920233226,756,19.0040140851435,0,19.0725920233226
"14755",14,28.8045830294847,15114,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.2137114964027,756,15.651770944247,0,16.2137114964027
"15755",15,21.2029388346528,15115,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,13.7298944210094,756,15.1326029929492,0,13.7298944210094
"16755",16,30.3516161996177,15116,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.3193810649853,756,16.5057819660179,0,16.3193810649853
"17755",17,30.2702846378246,15117,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,12.302941009891,756,13.5453392710889,0,12.302941009891
"18755",18,29.022136351376,15118,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.4231343983246,756,16.1117144903466,0,15.4231343983246
"19755",19,30.3823424493467,15119,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.0806230579726,756,15.2113274810102,0,15.0806230579726
"20755",20,31.6720102016959,15120,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.1215533824484,756,16.4734149993366,0,16.1215533824484
"12818",1,29.471736440136,15121,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,17.3933979127852,757,16.3630459376009,0,17.3933979127852
"2756",2,30.737124231642,15122,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.8045394775416,757,16.6264788335064,0,16.8045394775416
"3756",3,22.0627651612401,15123,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,17.1586857637846,757,16.057433804293,0,17.1586857637846
"4756",4,23.2209336512328,15124,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.1068546435475,757,16.8101250183347,0,17.1068546435475
"5756",5,23.0868974979216,15125,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.7691332072214,757,18.2282801396423,0,17.7691332072214
"6756",6,32.755928357053,15126,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.5372142387561,757,14.7231605149833,0,14.5372142387561
"7756",7,25.8923229741315,15127,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,16.7662473999046,757,15.2351506939731,0,16.7662473999046
"8756",8,15.2738238193213,15128,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.0303053008127,757,17.8743556139608,0,18.0303053008127
"9756",9,23.9638140688247,15129,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.0020217943906,757,16.3896841830816,0,16.0020217943906
"10756",10,8.95060600625836,15130,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.9072568225993,757,17.0980210095196,0,16.9072568225993
"111147",11,21.8639637150567,15131,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.1107533256043,757,15.4764763411491,0,15.1107533256043
"12819",12,31.4837774451569,15132,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.5101529103913,757,15.2778828820633,0,15.5101529103913
"13759",13,31.0521818563729,15133,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.6489483420016,757,19.0040140851435,0,18.6489483420016
"14756",14,28.8045830294847,15134,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.0983392132334,757,15.651770944247,0,15.0983392132334
"15756",15,21.2029388346528,15135,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.613837278013,757,15.1326029929492,0,14.613837278013
"16756",16,30.3516161996177,15136,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.5629424120673,757,16.5057819660179,0,16.5629424120673
"17756",17,30.2702846378246,15137,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,14.1313810685203,757,13.5453392710889,0,14.1313810685203
"18756",18,29.022136351376,15138,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.8066954233429,757,16.1117144903466,0,15.8066954233429
"19756",19,30.3823424493467,15139,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.838537974131,757,15.2113274810102,0,14.838537974131
"20756",20,31.6720102016959,15140,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.0062689801034,757,16.4734149993366,0,16.0062689801034
"12820",1,29.471736440136,15141,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.8942712181789,758,16.3630459376009,0,16.8942712181789
"2757",2,30.737124231642,15142,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.8183575355658,758,16.6264788335064,0,16.8183575355658
"3757",3,22.0627651612401,15143,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.9993685658471,758,16.057433804293,0,15.9993685658471
"4757",4,23.2209336512328,15144,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.5221644346722,758,16.8101250183347,0,17.5221644346722
"5757",5,23.0868974979216,15145,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.8425409281383,758,18.2282801396423,0,18.8425409281383
"6757",6,32.755928357053,15146,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.4994689815774,758,14.7231605149833,0,14.4994689815774
"7757",7,25.8923229741315,15147,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.3520866506048,758,15.2351506939731,0,15.3520866506048
"8757",8,15.2738238193213,15148,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.8172997993278,758,17.8743556139608,0,17.8172997993278
"9757",9,23.9638140688247,15149,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.4274218938434,758,16.3896841830816,0,17.4274218938434
"10757",10,8.95060600625836,15150,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.7292322574267,758,17.0980210095196,0,16.7292322574267
"111148",11,21.8639637150567,15151,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.3235356863902,758,15.4764763411491,0,15.3235356863902
"12821",12,31.4837774451569,15152,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,16.1594719272906,758,15.2778828820633,0,16.1594719272906
"13760",13,31.0521818563729,15153,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.5322505937181,758,19.0040140851435,0,18.5322505937181
"14757",14,28.8045830294847,15154,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.0322060807154,758,15.651770944247,0,15.0322060807154
"15757",15,21.2029388346528,15155,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.0645779734369,758,15.1326029929492,0,15.0645779734369
"16757",16,30.3516161996177,15156,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.1605915287269,758,16.5057819660179,0,16.1605915287269
"17757",17,30.2702846378246,15157,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,14.5898258063692,758,13.5453392710889,0,14.5898258063692
"18757",18,29.022136351376,15158,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.5316649871494,758,16.1117144903466,0,15.5316649871494
"19757",19,30.3823424493467,15159,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.9207283159503,758,15.2113274810102,0,14.9207283159503
"20757",20,31.6720102016959,15160,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.9935257196688,758,16.4734149993366,0,16.9935257196688
"12822",1,29.471736440136,15161,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.9542512291548,759,16.3630459376009,0,16.9542512291548
"2758",2,30.737124231642,15162,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.2868924956074,759,16.6264788335064,0,16.2868924956074
"3758",3,22.0627651612401,15163,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.1589665912775,759,16.057433804293,0,15.1589665912775
"4758",4,23.2209336512328,15164,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.483884258651,759,16.8101250183347,0,17.483884258651
"5758",5,23.0868974979216,15165,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.4184681044669,759,18.2282801396423,0,17.4184681044669
"6758",6,32.755928357053,15166,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.6286390666276,759,14.7231605149833,0,13.6286390666276
"7758",7,25.8923229741315,15167,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.8745284105679,759,15.2351506939731,0,15.8745284105679
"8758",8,15.2738238193213,15168,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.2793659273064,759,17.8743556139608,0,18.2793659273064
"9758",9,23.9638140688247,15169,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.8711614523109,759,16.3896841830816,0,16.8711614523109
"10758",10,8.95060600625836,15170,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.4771076635055,759,17.0980210095196,0,16.4771076635055
"111149",11,21.8639637150567,15171,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,14.7407169182109,759,15.4764763411491,0,14.7407169182109
"12823",12,31.4837774451569,15172,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.1724280520315,759,15.2778828820633,0,15.1724280520315
"13761",13,31.0521818563729,15173,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.9675099161947,759,19.0040140851435,0,18.9675099161947
"14758",14,28.8045830294847,15174,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.5321485812618,759,15.651770944247,0,14.5321485812618
"15758",15,21.2029388346528,15175,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.6023266917363,759,15.1326029929492,0,15.6023266917363
"16758",16,30.3516161996177,15176,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.597017752173,759,16.5057819660179,0,16.597017752173
"17758",17,30.2702846378246,15177,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,14.210305545281,759,13.5453392710889,0,14.210305545281
"18758",18,29.022136351376,15178,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.5204977386331,759,16.1117144903466,0,15.5204977386331
"19758",19,30.3823424493467,15179,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.5795497772653,759,15.2113274810102,0,14.5795497772653
"20758",20,31.6720102016959,15180,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,17.4039932870982,759,16.4734149993366,0,17.4039932870982
"12824",1,29.471736440136,15181,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.9161409679399,760,16.3630459376009,0,15.9161409679399
"2759",2,30.737124231642,15182,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.3751221247977,760,16.6264788335064,0,16.3751221247977
"3759",3,22.0627651612401,15183,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.879418678862,760,16.057433804293,0,15.879418678862
"4759",4,23.2209336512328,15184,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.6969511521382,760,16.8101250183347,0,16.6969511521382
"5759",5,23.0868974979216,15185,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.6282780716738,760,18.2282801396423,0,17.6282780716738
"6759",6,32.755928357053,15186,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.7663070270338,760,14.7231605149833,0,13.7663070270338
"7759",7,25.8923229741315,15187,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.3029554356313,760,15.2351506939731,0,15.3029554356313
"8759",8,15.2738238193213,15188,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.870940993336,760,17.8743556139608,0,18.870940993336
"9759",9,23.9638140688247,15189,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.8546216784927,760,16.3896841830816,0,16.8546216784927
"10759",10,8.95060600625836,15190,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.236014120651,760,17.0980210095196,0,17.236014120651
"111150",11,21.8639637150567,15191,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,14.9572349544907,760,15.4764763411491,0,14.9572349544907
"12825",12,31.4837774451569,15192,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.7934609921533,760,15.2778828820633,0,15.7934609921533
"13762",13,31.0521818563729,15193,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.9910023094908,760,19.0040140851435,0,18.9910023094908
"14759",14,28.8045830294847,15194,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.5380187858573,760,15.651770944247,0,14.5380187858573
"15759",15,21.2029388346528,15195,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.0144049348741,760,15.1326029929492,0,15.0144049348741
"16759",16,30.3516161996177,15196,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.3704519833585,760,16.5057819660179,0,16.3704519833585
"17759",17,30.2702846378246,15197,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.9327717918687,760,13.5453392710889,0,13.9327717918687
"18759",18,29.022136351376,15198,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.834871633633,760,16.1117144903466,0,15.834871633633
"19759",19,30.3823424493467,15199,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.9046488649099,760,15.2113274810102,0,14.9046488649099
"20759",20,31.6720102016959,15200,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,15.7101094952459,760,16.4734149993366,0,15.7101094952459
"12826",1,29.471736440136,15201,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,17.065723309698,761,16.3630459376009,0,17.065723309698
"2760",2,30.737124231642,15202,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.3788055478065,761,16.6264788335064,0,16.3788055478065
"3760",3,22.0627651612401,15203,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,17.0999260523089,761,16.057433804293,0,17.0999260523089
"4760",4,23.2209336512328,15204,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.8260067974824,761,16.8101250183347,0,16.8260067974824
"5760",5,23.0868974979216,15205,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.5891003339959,761,18.2282801396423,0,18.5891003339959
"6760",6,32.755928357053,15206,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.7963585821935,761,14.7231605149833,0,13.7963585821935
"7760",7,25.8923229741315,15207,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.0568663395582,761,15.2351506939731,0,15.0568663395582
"8760",8,15.2738238193213,15208,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.8693490421299,761,17.8743556139608,0,18.8693490421299
"9760",9,23.9638140688247,15209,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,17.3900428342754,761,16.3896841830816,0,17.3900428342754
"10760",10,8.95060600625836,15210,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.7466576462449,761,17.0980210095196,0,17.7466576462449
"111151",11,21.8639637150567,15211,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.3725783349054,761,15.4764763411491,0,15.3725783349054
"12827",12,31.4837774451569,15212,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.2541730289024,761,15.2778828820633,0,15.2541730289024
"13763",13,31.0521818563729,15213,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.0589165774974,761,19.0040140851435,0,19.0589165774974
"14760",14,28.8045830294847,15214,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.0167041215023,761,15.651770944247,0,15.0167041215023
"15760",15,21.2029388346528,15215,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.3973382057712,761,15.1326029929492,0,14.3973382057712
"16760",16,30.3516161996177,15216,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,15.838256414771,761,16.5057819660179,0,15.838256414771
"17760",17,30.2702846378246,15217,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.1951326863305,761,13.5453392710889,0,13.1951326863305
"18760",18,29.022136351376,15218,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.8850768981206,761,16.1117144903466,0,15.8850768981206
"19760",19,30.3823424493467,15219,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.7881896453742,761,15.2113274810102,0,14.7881896453742
"20760",20,31.6720102016959,15220,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,15.8503672370592,761,16.4734149993366,0,15.8503672370592
"12828",1,29.471736440136,15221,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,17.0102975407089,762,16.3630459376009,0,17.0102975407089
"2761",2,30.737124231642,15222,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,15.5812435611786,762,16.6264788335064,0,15.5812435611786
"3761",3,22.0627651612401,15223,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.2827152412209,762,16.057433804293,0,16.2827152412209
"4761",4,23.2209336512328,15224,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.4562836879042,762,16.8101250183347,0,16.4562836879042
"5761",5,23.0868974979216,15225,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.0614914077023,762,18.2282801396423,0,17.0614914077023
"6761",6,32.755928357053,15226,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.6245456916463,762,14.7231605149833,0,13.6245456916463
"7761",7,25.8923229741315,15227,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.7256224960706,762,15.2351506939731,0,14.7256224960706
"8761",8,15.2738238193213,15228,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,19.1596785365305,762,17.8743556139608,0,19.1596785365305
"9761",9,23.9638140688247,15229,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.6227983074524,762,16.3896841830816,0,16.6227983074524
"10761",10,8.95060600625836,15230,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8685453525726,762,17.0980210095196,0,16.8685453525726
"111152",11,21.8639637150567,15231,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.5705496929916,762,15.4764763411491,0,15.5705496929916
"12829",12,31.4837774451569,15232,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.3768794913826,762,15.2778828820633,0,14.3768794913826
"13764",13,31.0521818563729,15233,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.2802025780288,762,19.0040140851435,0,19.2802025780288
"14761",14,28.8045830294847,15234,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.3705867249814,762,15.651770944247,0,15.3705867249814
"15761",15,21.2029388346528,15235,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.5827318384832,762,15.1326029929492,0,14.5827318384832
"16761",16,30.3516161996177,15236,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.7522106644791,762,16.5057819660179,0,16.7522106644791
"17761",17,30.2702846378246,15237,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.8481389670515,762,13.5453392710889,0,13.8481389670515
"18761",18,29.022136351376,15238,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,17.0435082861757,762,16.1117144903466,0,17.0435082861757
"19761",19,30.3823424493467,15239,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.7484869423755,762,15.2113274810102,0,15.7484869423755
"20761",20,31.6720102016959,15240,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,15.2687875835201,762,16.4734149993366,0,15.2687875835201
"12830",1,29.471736440136,15241,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,17.0994322645535,763,16.3630459376009,0,17.0994322645535
"2762",2,30.737124231642,15242,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.0517370812879,763,16.6264788335064,0,16.0517370812879
"3762",3,22.0627651612401,15243,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.4231615865201,763,16.057433804293,0,16.4231615865201
"4762",4,23.2209336512328,15244,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.7277377662457,763,16.8101250183347,0,16.7277377662457
"5762",5,23.0868974979216,15245,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.4781430869864,763,18.2282801396423,0,18.4781430869864
"6762",6,32.755928357053,15246,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.8569029934592,763,14.7231605149833,0,13.8569029934592
"7762",7,25.8923229741315,15247,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.6630351865508,763,15.2351506939731,0,14.6630351865508
"8762",8,15.2738238193213,15248,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,19.2014177456757,763,17.8743556139608,0,19.2014177456757
"9762",9,23.9638140688247,15249,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.9504963431925,763,16.3896841830816,0,16.9504963431925
"10762",10,8.95060600625836,15250,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.4492962636295,763,17.0980210095196,0,17.4492962636295
"111153",11,21.8639637150567,15251,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.6505549979803,763,15.4764763411491,0,15.6505549979803
"12831",12,31.4837774451569,15252,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,13.6615694904747,763,15.2778828820633,0,13.6615694904747
"13765",13,31.0521818563729,15253,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.9068607717962,763,19.0040140851435,0,18.9068607717962
"14762",14,28.8045830294847,15254,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,14.797031595044,763,15.651770944247,0,14.797031595044
"15762",15,21.2029388346528,15255,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.3282454234395,763,15.1326029929492,0,15.3282454234395
"16762",16,30.3516161996177,15256,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,15.2668259052673,763,16.5057819660179,0,15.2668259052673
"17762",17,30.2702846378246,15257,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.7052457664724,763,13.5453392710889,0,13.7052457664724
"18762",18,29.022136351376,15258,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.3936109154097,763,16.1117144903466,0,16.3936109154097
